#-----------------------------------------------------------------------------
# Date d'extraction : 23/06/2026 - 11h37 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020_DISTRIBUTION
# Modele     : Q50
# Scenario :
#     RCP4.5 : Emissions modérées
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTX35 : Nombre de jours de fortes chaleur ( TX>35°C ) (jour(s))
#     NORTR : Nombre de nuits tropicales (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;NORTX35;NORTR;
#-----------------------------------------------------------------------------
2907;42.9771;0.33;RCP4.5;H1;0.07;2;
2908;42.9789;0.4278;RCP4.5;H1;0.29;1;
2909;42.9806;0.5257;RCP4.5;H1;0.61;2;
2910;42.9822;0.6235;RCP4.5;H1;1.85;2;
2911;42.9837;0.7214;RCP4.5;H1;1;3;
2912;42.9851;0.8192;RCP4.5;H1;1.4;2;
2913;42.9865;0.9171;RCP4.5;H1;1.65;2;
2914;42.9877;1.015;RCP4.5;H1;1.14;3;
2915;42.9889;1.1129;RCP4.5;H1;2.35;4;
2916;42.99;1.2108;RCP4.5;H1;2.17;4;
2917;42.9909;1.3086;RCP4.5;H1;1.95;3;
2918;42.9918;1.4065;RCP4.5;H1;1.95;3;
2919;42.9927;1.5044;RCP4.5;H1;1.4;5;
2920;42.9934;1.6023;RCP4.5;H1;1.71;8;
2921;42.994;1.7002;RCP4.5;H1;1.61;7;
2922;42.9945;1.7981;RCP4.5;H1;2.04;13;
2923;42.995;1.896;RCP4.5;H1;2.4;14;
2924;42.9953;1.9939;RCP4.5;H1;2.77;16;
2925;42.9956;2.0918;RCP4.5;H1;2.54;13;
2926;42.9958;2.1897;RCP4.5;H1;3.76;19;
2927;42.9959;2.2876;RCP4.5;H1;2.97;16;
2928;42.9959;2.3855;RCP4.5;H1;1.62;10;
2929;42.9958;2.4834;RCP4.5;H1;2;16;
2930;42.9956;2.5813;RCP4.5;H1;2.83;22;
2931;42.9953;2.6792;RCP4.5;H1;3.8;23;
2932;42.995;2.7771;RCP4.5;H1;3.37;37;
2933;42.9945;2.875;RCP4.5;H1;3.32;38;
2934;42.994;2.9729;RCP4.5;H1;5.57;49;
2935;42.9934;3.0708;RCP4.5;H1;7.21;54;
2999;42.7676;9.3183;RCP4.5;H1;1.77;72;
3000;42.7612;9.4155;RCP4.5;H1;0.58;40;
3032;43.0013;-1.4345;RCP4.5;H1;0.09;6;
3033;43.0047;-1.3367;RCP4.5;H1;0.07;5;
3034;43.0081;-1.2389;RCP4.5;H1;0.05;4;
3035;43.0113;-1.1411;RCP4.5;H1;0.05;4;
3036;43.0144;-1.0433;RCP4.5;H1;0;4;
3037;43.0175;-0.9454;RCP4.5;H1;0.24;6;
3038;43.0204;-0.8475;RCP4.5;H1;0.23;5;
3039;43.0233;-0.7497;RCP4.5;H1;0.09;5;
3040;43.0261;-0.6518;RCP4.5;H1;0.74;4;
3041;43.0288;-0.5539;RCP4.5;H1;0.18;3;
3042;43.0313;-0.456;RCP4.5;H1;0.24;3;
3043;43.0339;-0.3581;RCP4.5;H1;0.03;2;
3044;43.0363;-0.2602;RCP4.5;H1;0.13;4;
3045;43.0386;-0.1623;RCP4.5;H1;0.12;2;
3046;43.0408;-0.0643;RCP4.5;H1;0.97;4;
3047;43.043;0.0336;RCP4.5;H1;0.45;4;
3048;43.0451;0.1316;RCP4.5;H1;0.65;4;
3049;43.047;0.2295;RCP4.5;H1;0.85;4;
3050;43.0489;0.3275;RCP4.5;H1;1.45;5;
3051;43.0507;0.4254;RCP4.5;H1;2.19;2;
3052;43.0524;0.5234;RCP4.5;H1;2.9;2;
3053;43.054;0.6214;RCP4.5;H1;3.38;3;
3054;43.0555;0.7194;RCP4.5;H1;3.67;3;
3055;43.057;0.8174;RCP4.5;H1;3.92;4;
3056;43.0583;0.9153;RCP4.5;H1;4.55;4;
3057;43.0596;1.0133;RCP4.5;H1;3.15;5;
3058;43.0607;1.1113;RCP4.5;H1;2.69;4;
3059;43.0618;1.2093;RCP4.5;H1;2.45;4;
3060;43.0628;1.3074;RCP4.5;H1;2.65;4;
3061;43.0637;1.4054;RCP4.5;H1;3.13;5;
3062;43.0645;1.5034;RCP4.5;H1;2.43;9;
3063;43.0652;1.6014;RCP4.5;H1;3.1;11;
3064;43.0659;1.6994;RCP4.5;H1;3.7;11;
3065;43.0664;1.7974;RCP4.5;H1;3.35;16;
3066;43.0668;1.8955;RCP4.5;H1;3.68;16;
3067;43.0672;1.9935;RCP4.5;H1;2.85;20;
3068;43.0675;2.0915;RCP4.5;H1;3.75;21;
3069;43.0677;2.1895;RCP4.5;H1;5.03;26;
3070;43.0677;2.2876;RCP4.5;H1;5.21;25;
3071;43.0677;2.3856;RCP4.5;H1;2.81;20;
3072;43.0677;2.4836;RCP4.5;H1;2.45;25;
3073;43.0675;2.5816;RCP4.5;H1;4.33;33;
3074;43.0672;2.6797;RCP4.5;H1;5.45;36;
3075;43.0669;2.7777;RCP4.5;H1;3.6;38;
3076;43.0664;2.8757;RCP4.5;H1;4.03;43;
3077;43.0659;2.9737;RCP4.5;H1;6.98;53;
3078;43.0652;3.0718;RCP4.5;H1;7.27;55;
3109;43.0014;6.1077;RCP4.5;H1;1.95;52;
3110;42.9979;6.2055;RCP4.5;H1;1.95;53;
3112;42.9906;6.4011;RCP4.5;H1;3.82;44;
3142;42.8392;9.327;RCP4.5;H1;1.69;63;
3143;42.8327;9.4242;RCP4.5;H1;0.94;43;
3175;43.0731;-1.4392;RCP4.5;H1;0.67;6;
3176;43.0765;-1.3413;RCP4.5;H1;0.43;5;
3177;43.0799;-1.2434;RCP4.5;H1;0.3;5;
3178;43.0831;-1.1454;RCP4.5;H1;0.89;6;
3179;43.0862;-1.0475;RCP4.5;H1;0.13;5;
3180;43.0893;-0.9495;RCP4.5;H1;0.79;6;
3181;43.0922;-0.8515;RCP4.5;H1;1.85;6;
3182;43.0951;-0.7535;RCP4.5;H1;1.39;7;
3183;43.0979;-0.6555;RCP4.5;H1;1.32;5;
3184;43.1006;-0.5575;RCP4.5;H1;1.02;7;
3185;43.1032;-0.4595;RCP4.5;H1;1.11;6;
3186;43.1057;-0.3615;RCP4.5;H1;1.3;6;
3187;43.1081;-0.2634;RCP4.5;H1;1.83;6;
3188;43.1104;-0.1654;RCP4.5;H1;1.6;6;
3189;43.1127;-0.0673;RCP4.5;H1;2.04;5;
3190;43.1148;0.0307;RCP4.5;H1;1.92;5;
3191;43.1169;0.1288;RCP4.5;H1;1.9;5;
3192;43.1189;0.2269;RCP4.5;H1;2.29;6;
3193;43.1208;0.325;RCP4.5;H1;1.67;6;
3194;43.1226;0.4231;RCP4.5;H1;1.48;6;
3195;43.1243;0.5211;RCP4.5;H1;1.67;6;
3196;43.1259;0.6192;RCP4.5;H1;2.37;6;
3197;43.1274;0.7173;RCP4.5;H1;4.32;4;
3198;43.1288;0.8155;RCP4.5;H1;4.87;4;
3199;43.1302;0.9136;RCP4.5;H1;5.21;5;
3200;43.1314;1.0117;RCP4.5;H1;4.8;5;
3201;43.1326;1.1098;RCP4.5;H1;3.33;5;
3202;43.1337;1.2079;RCP4.5;H1;4.79;5;
3203;43.1347;1.3061;RCP4.5;H1;3.97;12;
3204;43.1356;1.4042;RCP4.5;H1;4.17;12;
3205;43.1364;1.5023;RCP4.5;H1;3.83;12;
3206;43.1371;1.6005;RCP4.5;H1;4.45;13;
3207;43.1377;1.6986;RCP4.5;H1;5.22;13;
3208;43.1383;1.7968;RCP4.5;H1;3.35;22;
3209;43.1387;1.8949;RCP4.5;H1;3.3;21;
3210;43.1391;1.9931;RCP4.5;H1;3.93;22;
3211;43.1393;2.0912;RCP4.5;H1;4.83;25;
3212;43.1395;2.1894;RCP4.5;H1;4.95;25;
3213;43.1396;2.2875;RCP4.5;H1;5.67;27;
3214;43.1396;2.3857;RCP4.5;H1;5.08;24;
3215;43.1395;2.4838;RCP4.5;H1;4.54;23;
3216;43.1394;2.5819;RCP4.5;H1;4.94;32;
3217;43.1391;2.6801;RCP4.5;H1;6;40;
3218;43.1387;2.7782;RCP4.5;H1;6.75;43;
3219;43.1383;2.8764;RCP4.5;H1;4.88;47;
3220;43.1377;2.9745;RCP4.5;H1;5.67;50;
3221;43.1371;3.0727;RCP4.5;H1;6.5;51;
3222;43.1364;3.1708;RCP4.5;H1;7.6;54;
3249;43.0831;5.8186;RCP4.5;H1;2.1;62;
3250;43.0799;5.9165;RCP4.5;H1;2.72;64;
3251;43.0766;6.0145;RCP4.5;H1;2.08;52;
3252;43.0732;6.1124;RCP4.5;H1;1.93;52;
3254;43.0661;6.3082;RCP4.5;H1;1.73;51;
3256;43.0587;6.504;RCP4.5;H1;3.65;44;
3285;42.9107;9.3357;RCP4.5;H1;2.6;65;
3286;42.9043;9.433;RCP4.5;H1;2.67;61;
3318;43.1449;-1.444;RCP4.5;H1;0.87;6;
3319;43.1483;-1.3459;RCP4.5;H1;1.35;6;
3320;43.1517;-1.2479;RCP4.5;H1;3.07;6;
3321;43.1549;-1.1498;RCP4.5;H1;1.65;6;
3322;43.158;-1.0517;RCP4.5;H1;0.85;6;
3323;43.1611;-0.9536;RCP4.5;H1;1.83;6;
3324;43.164;-0.8555;RCP4.5;H1;2.02;6;
3325;43.1669;-0.7574;RCP4.5;H1;2.02;7;
3326;43.1697;-0.6593;RCP4.5;H1;3.2;6;
3327;43.1724;-0.5611;RCP4.5;H1;3.29;6;
3328;43.175;-0.463;RCP4.5;H1;2.8;6;
3329;43.1775;-0.3648;RCP4.5;H1;2.9;6;
3330;43.1799;-0.2667;RCP4.5;H1;3.26;7;
3331;43.1823;-0.1685;RCP4.5;H1;2.54;6;
3332;43.1845;-0.0703;RCP4.5;H1;1.6;11;
3333;43.1867;0.0279;RCP4.5;H1;2.55;6;
3334;43.1888;0.126;RCP4.5;H1;2.53;6;
3335;43.1907;0.2242;RCP4.5;H1;3.02;6;
3336;43.1926;0.3224;RCP4.5;H1;2.12;7;
3337;43.1944;0.4207;RCP4.5;H1;2.2;7;
3338;43.1961;0.5189;RCP4.5;H1;2.28;7;
3339;43.1977;0.6171;RCP4.5;H1;2.62;6;
3340;43.1993;0.7153;RCP4.5;H1;4.69;5;
3341;43.2007;0.8136;RCP4.5;H1;5.23;5;
3342;43.2021;0.9118;RCP4.5;H1;5.42;6;
3343;43.2033;1.01;RCP4.5;H1;6.52;7;
3344;43.2045;1.1083;RCP4.5;H1;3.85;14;
3345;43.2056;1.2065;RCP4.5;H1;4.15;14;
3346;43.2065;1.3048;RCP4.5;H1;3.75;13;
3347;43.2074;1.403;RCP4.5;H1;4.56;14;
3348;43.2083;1.5013;RCP4.5;H1;4.44;13;
3349;43.209;1.5996;RCP4.5;H1;4.9;14;
3350;43.2096;1.6978;RCP4.5;H1;5.62;15;
3351;43.2101;1.7961;RCP4.5;H1;4.49;24;
3352;43.2106;1.8944;RCP4.5;H1;4.1;23;
3353;43.211;1.9926;RCP4.5;H1;4.6;25;
3354;43.2112;2.0909;RCP4.5;H1;5.51;29;
3355;43.2114;2.1892;RCP4.5;H1;5.46;29;
3356;43.2115;2.2874;RCP4.5;H1;5.98;30;
3357;43.2115;2.3857;RCP4.5;H1;6.2;30;
3358;43.2114;2.484;RCP4.5;H1;6.04;32;
3359;43.2112;2.5823;RCP4.5;H1;6.35;44;
3360;43.211;2.6805;RCP4.5;H1;6.7;43;
3361;43.2106;2.7788;RCP4.5;H1;7.35;45;
3362;43.2102;2.8771;RCP4.5;H1;7.55;45;
3363;43.2096;2.9753;RCP4.5;H1;6.7;53;
3364;43.209;3.0736;RCP4.5;H1;6.85;52;
3365;43.2083;3.1719;RCP4.5;H1;6.5;51;
3366;43.2075;3.2701;RCP4.5;H1;6.55;51;
3388;43.167;5.4305;RCP4.5;H1;1.98;70;
3389;43.1641;5.5286;RCP4.5;H1;1.94;68;
3390;43.1611;5.6268;RCP4.5;H1;2.13;69;
3391;43.1581;5.7248;RCP4.5;H1;1.92;62;
3392;43.1549;5.8229;RCP4.5;H1;0.95;58;
3393;43.1517;5.921;RCP4.5;H1;4.27;37;
3394;43.1484;6.0191;RCP4.5;H1;7.19;36;
3395;43.145;6.1171;RCP4.5;H1;8.15;39;
3396;43.1415;6.2152;RCP4.5;H1;1.7;53;
3397;43.1379;6.3132;RCP4.5;H1;3;43;
3398;43.1342;6.4112;RCP4.5;H1;2.83;43;
3399;43.1304;6.5092;RCP4.5;H1;3.63;44;
3400;43.1266;6.6072;RCP4.5;H1;3.7;44;
3428;42.9823;9.3444;RCP4.5;H1;2.69;69;
3429;42.9759;9.4419;RCP4.5;H1;2.71;69;
3462;43.2201;-1.3505;RCP4.5;H1;1.8;6;
3463;43.2235;-1.2523;RCP4.5;H1;3.12;7;
3464;43.2267;-1.1541;RCP4.5;H1;2.56;6;
3465;43.2298;-1.0559;RCP4.5;H1;2.7;7;
3466;43.2329;-0.9577;RCP4.5;H1;2.88;8;
3467;43.2359;-0.8595;RCP4.5;H1;3.1;9;
3468;43.2387;-0.7613;RCP4.5;H1;2.95;9;
3469;43.2415;-0.663;RCP4.5;H1;3.69;10;
3470;43.2442;-0.5647;RCP4.5;H1;3.45;8;
3471;43.2468;-0.4665;RCP4.5;H1;3.54;9;
3472;43.2494;-0.3682;RCP4.5;H1;3.32;7;
3473;43.2518;-0.2699;RCP4.5;H1;3.3;7;
3474;43.2541;-0.1716;RCP4.5;H1;2.88;7;
3475;43.2564;-0.0733;RCP4.5;H1;1.63;13;
3476;43.2585;0.025;RCP4.5;H1;2.92;8;
3477;43.2606;0.1233;RCP4.5;H1;2.81;9;
3478;43.2626;0.2216;RCP4.5;H1;3.57;7;
3479;43.2645;0.3199;RCP4.5;H1;2.79;6;
3480;43.2663;0.4183;RCP4.5;H1;3;6;
3481;43.268;0.5166;RCP4.5;H1;2.92;6;
3482;43.2696;0.6149;RCP4.5;H1;3.15;6;
3483;43.2711;0.7133;RCP4.5;H1;3.92;9;
3484;43.2726;0.8116;RCP4.5;H1;6.12;6;
3485;43.2739;0.91;RCP4.5;H1;6.43;7;
3486;43.2752;1.0084;RCP4.5;H1;6.54;7;
3487;43.2764;1.1067;RCP4.5;H1;4.02;15;
3488;43.2774;1.2051;RCP4.5;H1;4.44;15;
3489;43.2784;1.3035;RCP4.5;H1;4.4;20;
3490;43.2793;1.4019;RCP4.5;H1;4.4;19;
3491;43.2801;1.5003;RCP4.5;H1;4.93;21;
3492;43.2809;1.5986;RCP4.5;H1;5;22;
3493;43.2815;1.697;RCP4.5;H1;5.05;20;
3494;43.282;1.7954;RCP4.5;H1;4.67;25;
3495;43.2825;1.8938;RCP4.5;H1;4.93;25;
3496;43.2828;1.9922;RCP4.5;H1;5.4;29;
3497;43.2831;2.0906;RCP4.5;H1;5.71;28;
3498;43.2833;2.189;RCP4.5;H1;5.52;27;
3499;43.2834;2.2874;RCP4.5;H1;5.42;27;
3500;43.2834;2.3858;RCP4.5;H1;5.32;27;
3501;43.2833;2.4842;RCP4.5;H1;5.42;29;
3502;43.2831;2.5826;RCP4.5;H1;6.15;41;
3503;43.2828;2.681;RCP4.5;H1;6.94;44;
3504;43.2825;2.7793;RCP4.5;H1;7.15;46;
3505;43.282;2.8777;RCP4.5;H1;7.44;45;
3506;43.2815;2.9761;RCP4.5;H1;8.57;47;
3507;43.2809;3.0745;RCP4.5;H1;5.77;51;
3508;43.2801;3.1729;RCP4.5;H1;5.3;51;
3509;43.2793;3.2713;RCP4.5;H1;6.21;51;
3510;43.2784;3.3697;RCP4.5;H1;6.43;52;
3511;43.2774;3.468;RCP4.5;H1;6.38;53;
3512;43.2764;3.5664;RCP4.5;H1;2.75;61;
3530;43.2416;5.3362;RCP4.5;H1;1.25;71;
3531;43.2388;5.4344;RCP4.5;H1;1.98;56;
3532;43.2359;5.5326;RCP4.5;H1;1.95;53;
3533;43.2329;5.6309;RCP4.5;H1;5.52;32;
3534;43.2299;5.7291;RCP4.5;H1;3.58;35;
3535;43.2267;5.8273;RCP4.5;H1;2.26;33;
3536;43.2235;5.9255;RCP4.5;H1;0.57;31;
3537;43.2202;6.0237;RCP4.5;H1;6.31;34;
3538;43.2168;6.1218;RCP4.5;H1;7.6;37;
3539;43.2133;6.22;RCP4.5;H1;5.37;36;
3540;43.2097;6.3182;RCP4.5;H1;5.05;34;
3541;43.206;6.4163;RCP4.5;H1;5.38;33;
3542;43.2022;6.5144;RCP4.5;H1;2.29;42;
3543;43.1983;6.6125;RCP4.5;H1;2.67;43;
3544;43.1944;6.7106;RCP4.5;H1;3.67;44;
3601;43.2777;-1.7482;RCP4.5;H1;1.86;6;
3602;43.2814;-1.65;RCP4.5;H1;2.17;7;
3603;43.285;-1.5517;RCP4.5;H1;2.53;10;
3604;43.2885;-1.4534;RCP4.5;H1;1.86;7;
3605;43.2919;-1.3551;RCP4.5;H1;2.63;7;
3606;43.2953;-1.2568;RCP4.5;H1;2.55;7;
3607;43.2985;-1.1585;RCP4.5;H1;2.75;10;
3608;43.3017;-1.0602;RCP4.5;H1;3.04;12;
3609;43.3047;-0.9618;RCP4.5;H1;3.07;13;
3610;43.3077;-0.8635;RCP4.5;H1;2.67;14;
3611;43.3106;-0.7651;RCP4.5;H1;3.49;13;
3612;43.3134;-0.6668;RCP4.5;H1;3.67;10;
3613;43.3161;-0.5684;RCP4.5;H1;4.05;12;
3614;43.3187;-0.47;RCP4.5;H1;4.04;12;
3615;43.3212;-0.3716;RCP4.5;H1;3.69;11;
3616;43.3236;-0.2732;RCP4.5;H1;3.37;8;
3617;43.326;-0.1748;RCP4.5;H1;2.33;13;
3618;43.3282;-0.0764;RCP4.5;H1;2.38;12;
3619;43.3304;0.0221;RCP4.5;H1;3.13;8;
3620;43.3325;0.1205;RCP4.5;H1;3.29;9;
3621;43.3344;0.219;RCP4.5;H1;3.82;7;
3622;43.3363;0.3174;RCP4.5;H1;3.5;6;
3623;43.3381;0.4159;RCP4.5;H1;3.79;7;
3624;43.3398;0.5143;RCP4.5;H1;3.87;7;
3625;43.3415;0.6128;RCP4.5;H1;3.94;9;
3626;43.343;0.7113;RCP4.5;H1;4.6;9;
3627;43.3444;0.8097;RCP4.5;H1;4.45;14;
3628;43.3458;0.9082;RCP4.5;H1;4.28;14;
3629;43.3471;1.0067;RCP4.5;H1;4.5;14;
3630;43.3482;1.1052;RCP4.5;H1;4.35;15;
3631;43.3493;1.2037;RCP4.5;H1;4.62;16;
3632;43.3503;1.3022;RCP4.5;H1;4.93;21;
3633;43.3512;1.4007;RCP4.5;H1;4.7;21;
3634;43.352;1.4992;RCP4.5;H1;5.1;22;
3635;43.3527;1.5977;RCP4.5;H1;5.07;21;
3636;43.3534;1.6962;RCP4.5;H1;5.23;22;
3637;43.3539;1.7947;RCP4.5;H1;5.55;23;
3638;43.3544;1.8932;RCP4.5;H1;5.62;26;
3639;43.3547;1.9918;RCP4.5;H1;5.45;25;
3640;43.355;2.0903;RCP4.5;H1;3.67;20;
3641;43.3552;2.1888;RCP4.5;H1;1.8;17;
3642;43.3553;2.2873;RCP4.5;H1;1.6;15;
3643;43.3553;2.3858;RCP4.5;H1;1.85;16;
3644;43.3552;2.4844;RCP4.5;H1;1.67;15;
3645;43.355;2.5829;RCP4.5;H1;3.37;27;
3646;43.3547;2.6814;RCP4.5;H1;4.8;31;
3647;43.3544;2.7799;RCP4.5;H1;5.83;36;
3648;43.3539;2.8784;RCP4.5;H1;6.18;38;
3649;43.3534;2.9769;RCP4.5;H1;7.73;45;
3650;43.3527;3.0754;RCP4.5;H1;9.72;49;
3651;43.352;3.1739;RCP4.5;H1;4.52;51;
3652;43.3512;3.2725;RCP4.5;H1;4.55;51;
3653;43.3503;3.371;RCP4.5;H1;5.46;52;
3654;43.3493;3.4695;RCP4.5;H1;2.65;61;
3655;43.3482;3.5679;RCP4.5;H1;2.75;61;
3656;43.3471;3.6664;RCP4.5;H1;2.75;61;
3665;43.3325;4.5526;RCP4.5;H1;3.42;51;
3666;43.3304;4.6511;RCP4.5;H1;3.35;51;
3667;43.3283;4.7495;RCP4.5;H1;3.35;51;
3668;43.326;4.8479;RCP4.5;H1;5.46;57;
3670;43.3212;5.0447;RCP4.5;H1;5.9;63;
3671;43.3187;5.1431;RCP4.5;H1;5.58;62;
3672;43.3161;5.2415;RCP4.5;H1;6.02;62;
3673;43.3134;5.3399;RCP4.5;H1;1.56;71;
3674;43.3106;5.4383;RCP4.5;H1;4.42;51;
3675;43.3077;5.5366;RCP4.5;H1;5.56;34;
3676;43.3048;5.635;RCP4.5;H1;3.99;30;
3677;43.3017;5.7333;RCP4.5;H1;0.67;32;
3678;43.2985;5.8317;RCP4.5;H1;0.65;31;
3679;43.2953;5.93;RCP4.5;H1;0.75;32;
3680;43.292;6.0283;RCP4.5;H1;1.83;33;
3681;43.2886;6.1266;RCP4.5;H1;6.13;35;
3682;43.285;6.2249;RCP4.5;H1;5.75;35;
3683;43.2814;6.3231;RCP4.5;H1;3.15;35;
3684;43.2778;6.4214;RCP4.5;H1;3.81;34;
3685;43.274;6.5196;RCP4.5;H1;2.31;42;
3686;43.2701;6.6179;RCP4.5;H1;3.08;44;
3687;43.2662;6.7161;RCP4.5;H1;3.38;44;
3744;43.3495;-1.7534;RCP4.5;H1;1.1;19;
3745;43.3532;-1.655;RCP4.5;H1;1.21;18;
3746;43.3568;-1.5566;RCP4.5;H1;1.27;18;
3747;43.3603;-1.4582;RCP4.5;H1;3.13;15;
3748;43.3637;-1.3598;RCP4.5;H1;2.96;11;
3749;43.3671;-1.2613;RCP4.5;H1;3.02;12;
3750;43.3703;-1.1629;RCP4.5;H1;3.12;13;
3751;43.3735;-1.0644;RCP4.5;H1;3.43;16;
3752;43.3765;-0.966;RCP4.5;H1;3.49;12;
3753;43.3795;-0.8675;RCP4.5;H1;2.96;12;
3754;43.3824;-0.769;RCP4.5;H1;3.47;13;
3755;43.3852;-0.6705;RCP4.5;H1;3.76;14;
3756;43.3879;-0.572;RCP4.5;H1;4.19;15;
3757;43.3905;-0.4735;RCP4.5;H1;3.63;13;
3758;43.393;-0.375;RCP4.5;H1;3.5;13;
3759;43.3955;-0.2765;RCP4.5;H1;2.95;12;
3760;43.3978;-0.1779;RCP4.5;H1;2.95;12;
3761;43.4001;-0.0794;RCP4.5;H1;2.96;13;
3762;43.4022;0.0192;RCP4.5;H1;3.42;10;
3763;43.4043;0.1177;RCP4.5;H1;3.96;12;
3764;43.4063;0.2163;RCP4.5;H1;4.05;12;
3765;43.4082;0.3149;RCP4.5;H1;4.33;10;
3766;43.41;0.4134;RCP4.5;H1;4.35;10;
3767;43.4117;0.512;RCP4.5;H1;4.27;9;
3768;43.4133;0.6106;RCP4.5;H1;4.3;9;
3769;43.4149;0.7092;RCP4.5;H1;4.65;14;
3770;43.4163;0.8078;RCP4.5;H1;4.96;15;
3771;43.4177;0.9064;RCP4.5;H1;4.99;15;
3772;43.4189;1.005;RCP4.5;H1;4.7;14;
3773;43.4201;1.1037;RCP4.5;H1;4.2;14;
3774;43.4212;1.2023;RCP4.5;H1;4.58;16;
3775;43.4222;1.3009;RCP4.5;H1;5.15;22;
3776;43.4231;1.3995;RCP4.5;H1;5.33;23;
3777;43.4239;1.4982;RCP4.5;H1;5.23;22;
3778;43.4246;1.5968;RCP4.5;H1;4.92;23;
3779;43.4253;1.6954;RCP4.5;H1;5.06;24;
3780;43.4258;1.7941;RCP4.5;H1;5.2;22;
3781;43.4263;1.8927;RCP4.5;H1;4.81;27;
3782;43.4266;1.9913;RCP4.5;H1;4.42;23;
3783;43.4269;2.09;RCP4.5;H1;1.98;12;
3784;43.4271;2.1886;RCP4.5;H1;0.69;8;
3785;43.4272;2.2873;RCP4.5;H1;0.6;7;
3786;43.4272;2.3859;RCP4.5;H1;0.45;7;
3787;43.4271;2.4845;RCP4.5;H1;0.34;7;
3788;43.4269;2.5832;RCP4.5;H1;0.53;9;
3789;43.4266;2.6818;RCP4.5;H1;2.12;11;
3790;43.4263;2.7805;RCP4.5;H1;2;19;
3791;43.4258;2.8791;RCP4.5;H1;3.8;29;
3792;43.4253;2.9777;RCP4.5;H1;6.88;40;
3793;43.4246;3.0764;RCP4.5;H1;7.83;44;
3794;43.4239;3.175;RCP4.5;H1;9.6;48;
3795;43.4231;3.2736;RCP4.5;H1;8.42;47;
3796;43.4222;3.3723;RCP4.5;H1;1.95;59;
3797;43.4212;3.4709;RCP4.5;H1;1.9;60;
3798;43.4201;3.5695;RCP4.5;H1;2.56;61;
3799;43.419;3.6681;RCP4.5;H1;2.7;61;
3800;43.4177;3.7667;RCP4.5;H1;2.76;61;
3808;43.4043;4.5554;RCP4.5;H1;3.45;51;
3809;43.4023;4.654;RCP4.5;H1;3.43;51;
3810;43.4001;4.7525;RCP4.5;H1;3.28;51;
3811;43.3979;4.8511;RCP4.5;H1;5.44;57;
3812;43.3955;4.9496;RCP4.5;H1;5.77;56;
3813;43.3931;5.0481;RCP4.5;H1;5.25;59;
3814;43.3906;5.1467;RCP4.5;H1;4.81;57;
3815;43.3879;5.2452;RCP4.5;H1;4.74;53;
3816;43.3852;5.3437;RCP4.5;H1;4.67;44;
3817;43.3824;5.4422;RCP4.5;H1;4.08;29;
3818;43.3796;5.5407;RCP4.5;H1;2.88;30;
3819;43.3766;5.6391;RCP4.5;H1;4.27;30;
3820;43.3735;5.7376;RCP4.5;H1;1.5;32;
3821;43.3704;5.836;RCP4.5;H1;0.94;32;
3822;43.3671;5.9345;RCP4.5;H1;1.67;33;
3823;43.3638;6.0329;RCP4.5;H1;1.73;33;
3824;43.3604;6.1313;RCP4.5;H1;2.74;35;
3825;43.3568;6.2297;RCP4.5;H1;6.17;35;
3826;43.3532;6.3281;RCP4.5;H1;6.48;37;
3827;43.3495;6.4265;RCP4.5;H1;5.6;36;
3828;43.3458;6.5249;RCP4.5;H1;4.98;35;
3829;43.3419;6.6232;RCP4.5;H1;2.49;43;
3830;43.3379;6.7216;RCP4.5;H1;3.23;45;
3888;43.425;-1.66;RCP4.5;H1;1.48;24;
3889;43.4286;-1.5615;RCP4.5;H1;1.3;23;
3890;43.4321;-1.4629;RCP4.5;H1;1.36;23;
3891;43.4356;-1.3644;RCP4.5;H1;3.37;13;
3892;43.4389;-1.2658;RCP4.5;H1;3.38;13;
3893;43.4421;-1.1673;RCP4.5;H1;3.71;13;
3894;43.4453;-1.0687;RCP4.5;H1;3.45;14;
3895;43.4484;-0.9701;RCP4.5;H1;3.45;13;
3896;43.4514;-0.8715;RCP4.5;H1;3.32;12;
3897;43.4542;-0.7729;RCP4.5;H1;3.62;13;
3898;43.457;-0.6743;RCP4.5;H1;3.52;14;
3899;43.4597;-0.5757;RCP4.5;H1;3.42;14;
3900;43.4624;-0.477;RCP4.5;H1;3.71;13;
3901;43.4649;-0.3784;RCP4.5;H1;3.56;13;
3902;43.4673;-0.2797;RCP4.5;H1;3.25;13;
3903;43.4697;-0.1811;RCP4.5;H1;3.23;13;
3904;43.4719;-0.0824;RCP4.5;H1;3.12;13;
3905;43.4741;0.0163;RCP4.5;H1;4.38;12;
3906;43.4762;0.1149;RCP4.5;H1;4.38;12;
3907;43.4782;0.2136;RCP4.5;H1;4.27;12;
3908;43.4801;0.3123;RCP4.5;H1;4.4;10;
3909;43.4819;0.411;RCP4.5;H1;4.46;10;
3910;43.4836;0.5097;RCP4.5;H1;4.45;10;
3911;43.4852;0.6085;RCP4.5;H1;4.8;11;
3912;43.4868;0.7072;RCP4.5;H1;4.79;14;
3913;43.4882;0.8059;RCP4.5;H1;4.79;14;
