#-----------------------------------------------------------------------------
# Date d'extraction : 23/06/2026 - 11h37 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020_DISTRIBUTION
# Modele     : Q50
# Scenario :
#     RCP8.5 : Emissions non réduites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTX35 : Nombre de jours de fortes chaleur ( TX>35°C ) (jour(s))
#     NORTR : Nombre de nuits tropicales (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;NORTX35;NORTR;
#-----------------------------------------------------------------------------
3054;43.0555;0.7194;RCP8.5;H1;4.18;3;
3055;43.057;0.8174;RCP8.5;H1;4.79;4;
3056;43.0583;0.9153;RCP8.5;H1;5.38;5;
3057;43.0596;1.0133;RCP8.5;H1;3.71;6;
3058;43.0607;1.1113;RCP8.5;H1;3.17;4;
3059;43.0618;1.2093;RCP8.5;H1;3.33;4;
3060;43.0628;1.3074;RCP8.5;H1;3.55;4;
3061;43.0637;1.4054;RCP8.5;H1;3.82;5;
3062;43.0645;1.5034;RCP8.5;H1;3.12;10;
3063;43.0652;1.6014;RCP8.5;H1;3.58;12;
3064;43.0659;1.6994;RCP8.5;H1;4.08;13;
3065;43.0664;1.7974;RCP8.5;H1;4.04;17;
3066;43.0668;1.8955;RCP8.5;H1;3.99;17;
3067;43.0672;1.9935;RCP8.5;H1;3.08;22;
3068;43.0675;2.0915;RCP8.5;H1;3.92;24;
3069;43.0677;2.1895;RCP8.5;H1;5.13;29;
3070;43.0677;2.2876;RCP8.5;H1;5.1;27;
3071;43.0677;2.3856;RCP8.5;H1;3.29;22;
3072;43.0677;2.4836;RCP8.5;H1;2.8;27;
3073;43.0675;2.5816;RCP8.5;H1;4.78;36;
3074;43.0672;2.6797;RCP8.5;H1;5.63;39;
3075;43.0669;2.7777;RCP8.5;H1;3.78;41;
3076;43.0664;2.8757;RCP8.5;H1;4.08;47;
3077;43.0659;2.9737;RCP8.5;H1;5.95;57;
3078;43.0652;3.0718;RCP8.5;H1;6.4;59;
3109;43.0014;6.1077;RCP8.5;H1;2.13;57;
3110;42.9979;6.2055;RCP8.5;H1;2.13;57;
3112;42.9906;6.4011;RCP8.5;H1;4.43;48;
3142;42.8392;9.327;RCP8.5;H1;1.4;69;
3143;42.8327;9.4242;RCP8.5;H1;0.83;49;
3175;43.0731;-1.4392;RCP8.5;H1;0.8;6;
3176;43.0765;-1.3413;RCP8.5;H1;0.53;6;
3177;43.0799;-1.2434;RCP8.5;H1;0.39;5;
3178;43.0831;-1.1454;RCP8.5;H1;1.03;6;
3179;43.0862;-1.0475;RCP8.5;H1;0.17;5;
3180;43.0893;-0.9495;RCP8.5;H1;1.01;6;
3181;43.0922;-0.8515;RCP8.5;H1;2.05;6;
3182;43.0951;-0.7535;RCP8.5;H1;1.57;6;
3183;43.0979;-0.6555;RCP8.5;H1;1.48;5;
3184;43.1006;-0.5575;RCP8.5;H1;1.42;7;
3185;43.1032;-0.4595;RCP8.5;H1;1.29;5;
3186;43.1057;-0.3615;RCP8.5;H1;1.52;5;
3187;43.1081;-0.2634;RCP8.5;H1;1.92;6;
3188;43.1104;-0.1654;RCP8.5;H1;1.54;6;
3189;43.1127;-0.0673;RCP8.5;H1;2.03;6;
3190;43.1148;0.0307;RCP8.5;H1;2.18;6;
3191;43.1169;0.1288;RCP8.5;H1;2.15;6;
3192;43.1189;0.2269;RCP8.5;H1;2.51;6;
3193;43.1208;0.325;RCP8.5;H1;2.15;7;
3194;43.1226;0.4231;RCP8.5;H1;1.8;7;
3195;43.1243;0.5211;RCP8.5;H1;2.06;6;
3196;43.1259;0.6192;RCP8.5;H1;2.71;6;
3197;43.1274;0.7173;RCP8.5;H1;4.77;4;
3198;43.1288;0.8155;RCP8.5;H1;5.45;5;
3199;43.1302;0.9136;RCP8.5;H1;6.1;6;
3200;43.1314;1.0117;RCP8.5;H1;5.58;5;
3201;43.1326;1.1098;RCP8.5;H1;4.1;6;
3202;43.1337;1.2079;RCP8.5;H1;5.77;5;
3203;43.1347;1.3061;RCP8.5;H1;4.83;13;
3204;43.1356;1.4042;RCP8.5;H1;4.96;13;
3205;43.1364;1.5023;RCP8.5;H1;4.5;13;
3206;43.1371;1.6005;RCP8.5;H1;5.22;13;
3207;43.1377;1.6986;RCP8.5;H1;5.52;15;
3208;43.1383;1.7968;RCP8.5;H1;3.68;23;
3209;43.1387;1.8949;RCP8.5;H1;3.63;23;
3210;43.1391;1.9931;RCP8.5;H1;3.92;24;
3211;43.1393;2.0912;RCP8.5;H1;4.85;27;
3212;43.1395;2.1894;RCP8.5;H1;4.96;27;
3213;43.1396;2.2875;RCP8.5;H1;5.4;31;
3214;43.1396;2.3857;RCP8.5;H1;4.9;27;
3215;43.1395;2.4838;RCP8.5;H1;4.63;25;
3216;43.1394;2.5819;RCP8.5;H1;4.85;36;
3217;43.1391;2.6801;RCP8.5;H1;6.22;44;
3218;43.1387;2.7782;RCP8.5;H1;6.92;46;
3219;43.1383;2.8764;RCP8.5;H1;4.6;51;
3220;43.1377;2.9745;RCP8.5;H1;5.55;54;
3221;43.1371;3.0727;RCP8.5;H1;5.77;56;
3222;43.1364;3.1708;RCP8.5;H1;6.6;59;
3249;43.0831;5.8186;RCP8.5;H1;2.52;66;
3250;43.0799;5.9165;RCP8.5;H1;3.29;67;
3251;43.0766;6.0145;RCP8.5;H1;2.37;56;
3252;43.0732;6.1124;RCP8.5;H1;2.06;57;
3254;43.0661;6.3082;RCP8.5;H1;2.24;57;
3256;43.0587;6.504;RCP8.5;H1;4.5;49;
3285;42.9107;9.3357;RCP8.5;H1;2.4;70;
3286;42.9043;9.433;RCP8.5;H1;2.35;66;
3318;43.1449;-1.444;RCP8.5;H1;1.04;6;
3319;43.1483;-1.3459;RCP8.5;H1;1.73;6;
3320;43.1517;-1.2479;RCP8.5;H1;3.15;6;
3321;43.1549;-1.1498;RCP8.5;H1;1.83;6;
3322;43.158;-1.0517;RCP8.5;H1;1.03;6;
3323;43.1611;-0.9536;RCP8.5;H1;2.04;7;
3324;43.164;-0.8555;RCP8.5;H1;2.15;6;
3325;43.1669;-0.7574;RCP8.5;H1;2.25;7;
3326;43.1697;-0.6593;RCP8.5;H1;3.55;7;
3327;43.1724;-0.5611;RCP8.5;H1;3.57;7;
3328;43.175;-0.463;RCP8.5;H1;3.2;6;
3329;43.1775;-0.3648;RCP8.5;H1;3.3;7;
3330;43.1799;-0.2667;RCP8.5;H1;3.57;7;
3331;43.1823;-0.1685;RCP8.5;H1;2.71;7;
3332;43.1845;-0.0703;RCP8.5;H1;1.7;12;
3333;43.1867;0.0279;RCP8.5;H1;2.71;7;
3334;43.1888;0.126;RCP8.5;H1;3.04;7;
3335;43.1907;0.2242;RCP8.5;H1;3.69;6;
3336;43.1926;0.3224;RCP8.5;H1;2.48;6;
3337;43.1944;0.4207;RCP8.5;H1;2.5;7;
3338;43.1961;0.5189;RCP8.5;H1;2.5;7;
3339;43.1977;0.6171;RCP8.5;H1;2.88;6;
3340;43.1993;0.7153;RCP8.5;H1;5.07;5;
3341;43.2007;0.8136;RCP8.5;H1;5.42;6;
3342;43.2021;0.9118;RCP8.5;H1;5.73;6;
3343;43.2033;1.01;RCP8.5;H1;6.92;8;
3344;43.2045;1.1083;RCP8.5;H1;4.56;15;
3345;43.2056;1.2065;RCP8.5;H1;4.37;14;
3346;43.2065;1.3048;RCP8.5;H1;4.21;14;
3347;43.2074;1.403;RCP8.5;H1;5.54;15;
3348;43.2083;1.5013;RCP8.5;H1;4.94;14;
3349;43.209;1.5996;RCP8.5;H1;5.25;15;
3350;43.2096;1.6978;RCP8.5;H1;5.79;16;
3351;43.2101;1.7961;RCP8.5;H1;4.55;25;
3352;43.2106;1.8944;RCP8.5;H1;4.23;24;
3353;43.211;1.9926;RCP8.5;H1;4.9;26;
3354;43.2112;2.0909;RCP8.5;H1;5.52;31;
3355;43.2114;2.1892;RCP8.5;H1;5.42;31;
3356;43.2115;2.2874;RCP8.5;H1;6.12;34;
3357;43.2115;2.3857;RCP8.5;H1;6.18;34;
3358;43.2114;2.484;RCP8.5;H1;6.43;36;
3359;43.2112;2.5823;RCP8.5;H1;7.24;48;
3360;43.211;2.6805;RCP8.5;H1;7.04;46;
3361;43.2106;2.7788;RCP8.5;H1;7.48;49;
3362;43.2102;2.8771;RCP8.5;H1;7.21;50;
3363;43.2096;2.9753;RCP8.5;H1;6.19;57;
3364;43.209;3.0736;RCP8.5;H1;6.08;56;
3365;43.2083;3.1719;RCP8.5;H1;5.79;55;
3366;43.2075;3.2701;RCP8.5;H1;5.7;55;
3388;43.167;5.4305;RCP8.5;H1;2.21;74;
3389;43.1641;5.5286;RCP8.5;H1;1.95;73;
3390;43.1611;5.6268;RCP8.5;H1;2.2;74;
3391;43.1581;5.7248;RCP8.5;H1;2.21;65;
3392;43.1549;5.8229;RCP8.5;H1;1;62;
3393;43.1517;5.921;RCP8.5;H1;4.58;40;
3394;43.1484;6.0191;RCP8.5;H1;7.69;39;
3395;43.145;6.1171;RCP8.5;H1;8.22;42;
3396;43.1415;6.2152;RCP8.5;H1;1.83;57;
3397;43.1379;6.3132;RCP8.5;H1;3.65;47;
3398;43.1342;6.4112;RCP8.5;H1;3.71;48;
3399;43.1304;6.5092;RCP8.5;H1;4.54;49;
3400;43.1266;6.6072;RCP8.5;H1;4.6;49;
3428;42.9823;9.3444;RCP8.5;H1;2.65;74;
3429;42.9759;9.4419;RCP8.5;H1;2.75;74;
3462;43.2201;-1.3505;RCP8.5;H1;1.97;6;
3463;43.2235;-1.2523;RCP8.5;H1;3.15;7;
3464;43.2267;-1.1541;RCP8.5;H1;2.54;6;
3465;43.2298;-1.0559;RCP8.5;H1;2.74;8;
3466;43.2329;-0.9577;RCP8.5;H1;2.9;8;
3467;43.2359;-0.8595;RCP8.5;H1;3.01;9;
3468;43.2387;-0.7613;RCP8.5;H1;2.81;9;
3469;43.2415;-0.663;RCP8.5;H1;3.83;10;
3470;43.2442;-0.5647;RCP8.5;H1;3.63;8;
3471;43.2468;-0.4665;RCP8.5;H1;3.88;8;
3472;43.2494;-0.3682;RCP8.5;H1;3.68;8;
3473;43.2518;-0.2699;RCP8.5;H1;3.7;8;
3474;43.2541;-0.1716;RCP8.5;H1;3.07;7;
3475;43.2564;-0.0733;RCP8.5;H1;2;12;
3476;43.2585;0.025;RCP8.5;H1;2.93;8;
3477;43.2606;0.1233;RCP8.5;H1;3.27;8;
3478;43.2626;0.2216;RCP8.5;H1;3.95;7;
3479;43.2645;0.3199;RCP8.5;H1;3.21;6;
3480;43.2663;0.4183;RCP8.5;H1;3.5;6;
3481;43.268;0.5166;RCP8.5;H1;3.33;6;
3482;43.2696;0.6149;RCP8.5;H1;3.38;7;
3483;43.2711;0.7133;RCP8.5;H1;4.35;10;
3484;43.2726;0.8116;RCP8.5;H1;6.1;7;
3485;43.2739;0.91;RCP8.5;H1;6.47;8;
3486;43.2752;1.0084;RCP8.5;H1;6.95;8;
3487;43.2764;1.1067;RCP8.5;H1;4.8;16;
3488;43.2774;1.2051;RCP8.5;H1;4.79;16;
3489;43.2784;1.3035;RCP8.5;H1;4.94;21;
3490;43.2793;1.4019;RCP8.5;H1;4.81;20;
3491;43.2801;1.5003;RCP8.5;H1;5.19;22;
3492;43.2809;1.5986;RCP8.5;H1;5.19;22;
3493;43.2815;1.697;RCP8.5;H1;5.35;21;
3494;43.282;1.7954;RCP8.5;H1;4.8;26;
3495;43.2825;1.8938;RCP8.5;H1;4.88;27;
3496;43.2828;1.9922;RCP8.5;H1;5.46;31;
3497;43.2831;2.0906;RCP8.5;H1;5.73;31;
3498;43.2833;2.189;RCP8.5;H1;5.68;30;
3499;43.2834;2.2874;RCP8.5;H1;5.52;30;
3500;43.2834;2.3858;RCP8.5;H1;5.58;31;
3501;43.2833;2.4842;RCP8.5;H1;5.79;32;
3502;43.2831;2.5826;RCP8.5;H1;6.79;45;
3503;43.2828;2.681;RCP8.5;H1;7.52;49;
3504;43.2825;2.7793;RCP8.5;H1;8.06;50;
3505;43.282;2.8777;RCP8.5;H1;7.9;50;
3506;43.2815;2.9761;RCP8.5;H1;8.77;52;
3507;43.2809;3.0745;RCP8.5;H1;5.58;56;
3508;43.2801;3.1729;RCP8.5;H1;4.93;55;
3509;43.2793;3.2713;RCP8.5;H1;5.44;55;
3510;43.2784;3.3697;RCP8.5;H1;6.37;56;
3511;43.2774;3.468;RCP8.5;H1;6.03;57;
3512;43.2764;3.5664;RCP8.5;H1;3.13;65;
3530;43.2416;5.3362;RCP8.5;H1;1.44;75;
3531;43.2388;5.4344;RCP8.5;H1;2.15;60;
3532;43.2359;5.5326;RCP8.5;H1;2.15;57;
3533;43.2329;5.6309;RCP8.5;H1;5.75;34;
3534;43.2299;5.7291;RCP8.5;H1;4.23;38;
3535;43.2267;5.8273;RCP8.5;H1;2.75;36;
3536;43.2235;5.9255;RCP8.5;H1;0.7;34;
3537;43.2202;6.0237;RCP8.5;H1;7.02;37;
3538;43.2168;6.1218;RCP8.5;H1;7.55;41;
3539;43.2133;6.22;RCP8.5;H1;5.77;40;
3540;43.2097;6.3182;RCP8.5;H1;5.62;38;
3541;43.206;6.4163;RCP8.5;H1;6.13;38;
3542;43.2022;6.5144;RCP8.5;H1;3;47;
3543;43.1983;6.6125;RCP8.5;H1;3.8;48;
3544;43.1944;6.7106;RCP8.5;H1;4.33;49;
3601;43.2777;-1.7482;RCP8.5;H1;1.77;6;
3602;43.2814;-1.65;RCP8.5;H1;2.2;7;
3603;43.285;-1.5517;RCP8.5;H1;2.54;9;
3604;43.2885;-1.4534;RCP8.5;H1;1.9;7;
3605;43.2919;-1.3551;RCP8.5;H1;2.57;7;
3606;43.2953;-1.2568;RCP8.5;H1;2.46;7;
3607;43.2985;-1.1585;RCP8.5;H1;2.81;10;
3608;43.3017;-1.0602;RCP8.5;H1;3.2;13;
3609;43.3047;-0.9618;RCP8.5;H1;3.15;12;
3610;43.3077;-0.8635;RCP8.5;H1;3;13;
3611;43.3106;-0.7651;RCP8.5;H1;3.55;13;
3612;43.3134;-0.6668;RCP8.5;H1;3.78;10;
3613;43.3161;-0.5684;RCP8.5;H1;4.3;11;
3614;43.3187;-0.47;RCP8.5;H1;4.3;11;
3615;43.3212;-0.3716;RCP8.5;H1;3.8;11;
3616;43.3236;-0.2732;RCP8.5;H1;3.55;8;
3617;43.326;-0.1748;RCP8.5;H1;2.6;12;
3618;43.3282;-0.0764;RCP8.5;H1;2.63;12;
3619;43.3304;0.0221;RCP8.5;H1;3.15;8;
3620;43.3325;0.1205;RCP8.5;H1;3.76;9;
3621;43.3344;0.219;RCP8.5;H1;4.1;8;
3622;43.3363;0.3174;RCP8.5;H1;3.82;7;
3623;43.3381;0.4159;RCP8.5;H1;3.85;7;
3624;43.3398;0.5143;RCP8.5;H1;4.13;7;
3625;43.3415;0.6128;RCP8.5;H1;4.25;10;
3626;43.343;0.7113;RCP8.5;H1;4.63;10;
3627;43.3444;0.8097;RCP8.5;H1;4.77;15;
3628;43.3458;0.9082;RCP8.5;H1;4.67;15;
3629;43.3471;1.0067;RCP8.5;H1;4.67;14;
3630;43.3482;1.1052;RCP8.5;H1;4.65;15;
3631;43.3493;1.2037;RCP8.5;H1;4.73;17;
3632;43.3503;1.3022;RCP8.5;H1;5.38;22;
3633;43.3512;1.4007;RCP8.5;H1;5.15;21;
3634;43.352;1.4992;RCP8.5;H1;5.29;22;
3635;43.3527;1.5977;RCP8.5;H1;5.2;22;
3636;43.3534;1.6962;RCP8.5;H1;5.4;22;
3637;43.3539;1.7947;RCP8.5;H1;5.3;24;
3638;43.3544;1.8932;RCP8.5;H1;5.35;28;
3639;43.3547;1.9918;RCP8.5;H1;5.45;27;
3640;43.355;2.0903;RCP8.5;H1;3.58;21;
3641;43.3552;2.1888;RCP8.5;H1;2.4;18;
3642;43.3553;2.2873;RCP8.5;H1;2.13;18;
3643;43.3553;2.3858;RCP8.5;H1;2.42;19;
3644;43.3552;2.4844;RCP8.5;H1;2.26;18;
3645;43.355;2.5829;RCP8.5;H1;3.46;31;
3646;43.3547;2.6814;RCP8.5;H1;5.15;36;
3647;43.3544;2.7799;RCP8.5;H1;6.22;41;
3648;43.3539;2.8784;RCP8.5;H1;6.27;43;
3649;43.3534;2.9769;RCP8.5;H1;7.54;50;
3650;43.3527;3.0754;RCP8.5;H1;9.7;53;
3651;43.352;3.1739;RCP8.5;H1;4.54;56;
3652;43.3512;3.2725;RCP8.5;H1;4.62;56;
3653;43.3503;3.371;RCP8.5;H1;5.21;56;
3654;43.3493;3.4695;RCP8.5;H1;2.95;65;
3655;43.3482;3.5679;RCP8.5;H1;3.13;65;
3656;43.3471;3.6664;RCP8.5;H1;3.19;66;
3665;43.3325;4.5526;RCP8.5;H1;3.23;53;
3666;43.3304;4.6511;RCP8.5;H1;3.23;53;
3667;43.3283;4.7495;RCP8.5;H1;3.23;53;
3668;43.326;4.8479;RCP8.5;H1;5.37;59;
3670;43.3212;5.0447;RCP8.5;H1;5.06;66;
3671;43.3187;5.1431;RCP8.5;H1;6.15;65;
3672;43.3161;5.2415;RCP8.5;H1;5.8;65;
3673;43.3134;5.3399;RCP8.5;H1;1.7;75;
3674;43.3106;5.4383;RCP8.5;H1;4.63;54;
3675;43.3077;5.5366;RCP8.5;H1;5.52;37;
3676;43.3048;5.635;RCP8.5;H1;4.57;32;
3677;43.3017;5.7333;RCP8.5;H1;0.8;34;
3678;43.2985;5.8317;RCP8.5;H1;0.78;34;
3679;43.2953;5.93;RCP8.5;H1;1.15;35;
3680;43.292;6.0283;RCP8.5;H1;2.54;36;
3681;43.2886;6.1266;RCP8.5;H1;7.6;38;
3682;43.285;6.2249;RCP8.5;H1;7.24;39;
3683;43.2814;6.3231;RCP8.5;H1;4.04;39;
3684;43.2778;6.4214;RCP8.5;H1;4.8;38;
3685;43.274;6.5196;RCP8.5;H1;2.79;47;
3686;43.2701;6.6179;RCP8.5;H1;3.75;48;
3687;43.2662;6.7161;RCP8.5;H1;4.3;51;
3744;43.3495;-1.7534;RCP8.5;H1;1.12;18;
3745;43.3532;-1.655;RCP8.5;H1;1.23;17;
3746;43.3568;-1.5566;RCP8.5;H1;1.27;19;
3747;43.3603;-1.4582;RCP8.5;H1;3.08;14;
3748;43.3637;-1.3598;RCP8.5;H1;2.75;11;
3749;43.3671;-1.2613;RCP8.5;H1;2.92;12;
3750;43.3703;-1.1629;RCP8.5;H1;2.85;12;
3751;43.3735;-1.0644;RCP8.5;H1;3.33;16;
3752;43.3765;-0.966;RCP8.5;H1;3.5;12;
3753;43.3795;-0.8675;RCP8.5;H1;3.17;12;
3754;43.3824;-0.769;RCP8.5;H1;3.54;13;
3755;43.3852;-0.6705;RCP8.5;H1;3.85;14;
3756;43.3879;-0.572;RCP8.5;H1;4.07;14;
3757;43.3905;-0.4735;RCP8.5;H1;3.62;12;
3758;43.393;-0.375;RCP8.5;H1;3.18;12;
3759;43.3955;-0.2765;RCP8.5;H1;2.87;12;
3760;43.3978;-0.1779;RCP8.5;H1;3.29;11;
3761;43.4001;-0.0794;RCP8.5;H1;2.97;12;
3762;43.4022;0.0192;RCP8.5;H1;3.33;9;
3763;43.4043;0.1177;RCP8.5;H1;3.79;12;
3764;43.4063;0.2163;RCP8.5;H1;3.9;12;
3765;43.4082;0.3149;RCP8.5;H1;4.03;10;
3766;43.41;0.4134;RCP8.5;H1;4.18;10;
3767;43.4117;0.512;RCP8.5;H1;4.58;10;
3768;43.4133;0.6106;RCP8.5;H1;4.57;10;
3769;43.4149;0.7092;RCP8.5;H1;4.77;14;
3770;43.4163;0.8078;RCP8.5;H1;4.96;15;
3771;43.4177;0.9064;RCP8.5;H1;4.96;15;
3772;43.4189;1.005;RCP8.5;H1;4.95;15;
3773;43.4201;1.1037;RCP8.5;H1;4.35;14;
3774;43.4212;1.2023;RCP8.5;H1;4.71;17;
3775;43.4222;1.3009;RCP8.5;H1;5.53;23;
3776;43.4231;1.3995;RCP8.5;H1;5.73;24;
3777;43.4239;1.4982;RCP8.5;H1;5.3;22;
3778;43.4246;1.5968;RCP8.5;H1;5.12;24;
3779;43.4253;1.6954;RCP8.5;H1;5.27;24;
3780;43.4258;1.7941;RCP8.5;H1;5.1;22;
3781;43.4263;1.8927;RCP8.5;H1;4.43;29;
3782;43.4266;1.9913;RCP8.5;H1;4.05;25;
3783;43.4269;2.09;RCP8.5;H1;2.35;13;
3784;43.4271;2.1886;RCP8.5;H1;0.86;8;
3785;43.4272;2.2873;RCP8.5;H1;0.7;7;
3786;43.4272;2.3859;RCP8.5;H1;0.76;8;
3787;43.4271;2.4845;RCP8.5;H1;0.65;8;
3788;43.4269;2.5832;RCP8.5;H1;1.07;12;
3789;43.4266;2.6818;RCP8.5;H1;2.25;12;
3790;43.4263;2.7805;RCP8.5;H1;2.1;22;
3791;43.4258;2.8791;RCP8.5;H1;4.4;33;
3792;43.4253;2.9777;RCP8.5;H1;7.02;45;
3793;43.4246;3.0764;RCP8.5;H1;7.82;49;
3794;43.4239;3.175;RCP8.5;H1;9.48;53;
3795;43.4231;3.2736;RCP8.5;H1;8.57;51;
3796;43.4222;3.3723;RCP8.5;H1;1.98;63;
3797;43.4212;3.4709;RCP8.5;H1;2.4;64;
3798;43.4201;3.5695;RCP8.5;H1;2.87;65;
3799;43.419;3.6681;RCP8.5;H1;3.2;65;
3800;43.4177;3.7667;RCP8.5;H1;3.23;66;
3808;43.4043;4.5554;RCP8.5;H1;3.23;53;
3809;43.4023;4.654;RCP8.5;H1;3.23;53;
3810;43.4001;4.7525;RCP8.5;H1;3.23;53;
3811;43.3979;4.8511;RCP8.5;H1;5.35;59;
3812;43.3955;4.9496;RCP8.5;H1;5.42;59;
3813;43.3931;5.0481;RCP8.5;H1;5;62;
3814;43.3906;5.1467;RCP8.5;H1;5.33;60;
3815;43.3879;5.2452;RCP8.5;H1;4.83;55;
3816;43.3852;5.3437;RCP8.5;H1;4.6;47;
3817;43.3824;5.4422;RCP8.5;H1;4.21;31;
3818;43.3796;5.5407;RCP8.5;H1;2.62;31;
3819;43.3766;5.6391;RCP8.5;H1;4.8;32;
3820;43.3735;5.7376;RCP8.5;H1;1.54;35;
3821;43.3704;5.836;RCP8.5;H1;1.2;34;
3822;43.3671;5.9345;RCP8.5;H1;2.1;36;
3823;43.3638;6.0329;RCP8.5;H1;2.15;36;
3824;43.3604;6.1313;RCP8.5;H1;3.3;38;
3825;43.3568;6.2297;RCP8.5;H1;7.57;39;
3826;43.3532;6.3281;RCP8.5;H1;7.68;42;
3827;43.3495;6.4265;RCP8.5;H1;6.69;41;
3828;43.3458;6.5249;RCP8.5;H1;6.05;40;
3829;43.3419;6.6232;RCP8.5;H1;2.83;48;
3830;43.3379;6.7216;RCP8.5;H1;4.27;51;
3888;43.425;-1.66;RCP8.5;H1;1.5;23;
3889;43.4286;-1.5615;RCP8.5;H1;1.33;22;
3890;43.4321;-1.4629;RCP8.5;H1;1.45;22;
3891;43.4356;-1.3644;RCP8.5;H1;3.25;12;
3892;43.4389;-1.2658;RCP8.5;H1;3.35;13;
3893;43.4421;-1.1673;RCP8.5;H1;3.7;13;
3894;43.4453;-1.0687;RCP8.5;H1;3.69;13;
3895;43.4484;-0.9701;RCP8.5;H1;3.65;13;
3896;43.4514;-0.8715;RCP8.5;H1;3.44;12;
3897;43.4542;-0.7729;RCP8.5;H1;3.85;12;
3898;43.457;-0.6743;RCP8.5;H1;3.6;13;
3899;43.4597;-0.5757;RCP8.5;H1;3.29;12;
3900;43.4624;-0.477;RCP8.5;H1;3.67;12;
3901;43.4649;-0.3784;RCP8.5;H1;3.24;12;
3902;43.4673;-0.2797;RCP8.5;H1;3.12;12;
3903;43.4697;-0.1811;RCP8.5;H1;3.2;12;
3904;43.4719;-0.0824;RCP8.5;H1;3.15;12;
3905;43.4741;0.0163;RCP8.5;H1;3.87;11;
3906;43.4762;0.1149;RCP8.5;H1;3.95;11;
3907;43.4782;0.2136;RCP8.5;H1;3.95;12;
3908;43.4801;0.3123;RCP8.5;H1;4.2;10;
3909;43.4819;0.411;RCP8.5;H1;4.21;11;
3910;43.4836;0.5097;RCP8.5;H1;4.6;10;
3911;43.4852;0.6085;RCP8.5;H1;4.57;10;
3912;43.4868;0.7072;RCP8.5;H1;4.58;14;
3913;43.4882;0.8059;RCP8.5;H1;4.85;15;
3914;43.4896;0.9046;RCP8.5;H1;5.12;15;
3915;43.4908;1.0034;RCP8.5;H1;5.28;15;
3916;43.492;1.1021;RCP8.5;H1;4.85;14;
3917;43.4931;1.2008;RCP8.5;H1;5.2;17;
3918;43.4941;1.2996;RCP8.5;H1;5.33;18;
3919;43.495;1.3983;RCP8.5;H1;5.27;27;
3920;43.4958;1.4971;RCP8.5;H1;5.32;22;
3921;43.4965;1.5959;RCP8.5;H1;5.54;24;
3922;43.4971;1.6946;RCP8.5;H1;5.33;23;
3923;43.4977;1.7934;RCP8.5;H1;5.33;23;
3924;43.4981;1.8921;RCP8.5;H1;6.15;20;
3925;43.4985;1.9909;RCP8.5;H1;6.62;21;
3926;43.4988;2.0897;RCP8.5;H1;6.51;20;
3927;43.499;2.1884;RCP8.5;H1;4.79;17;
3928;43.4991;2.2872;RCP8.5;H1;3.9;15;
3929;43.4991;2.386;RCP8.5;H1;4.63;18;
3930;43.499;2.4847;RCP8.5;H1;3.51;14;
3931;43.4988;2.5835;RCP8.5;H1;1.75;13;
3932;43.4985;2.6822;RCP8.5;H1;1.4;12;
3933;43.4981;2.781;RCP8.5;H1;3.81;16;
3934;43.4977;2.8798;RCP8.5;H1;3.21;14;
3935;43.4972;2.9785;RCP8.5;H1;5.68;38;
3936;43.4965;3.0773;RCP8.5;H1;6.79;43;
3937;43.4958;3.176;RCP8.5;H1;6.46;47;
3938;43.495;3.2748;RCP8.5;H1;7.3;48;
3939;43.4941;3.3736;RCP8.5;H1;8.5;51;
3940;43.4931;3.4723;RCP8.5;H1;9.13;52;
3941;43.492;3.571;RCP8.5;H1;1.96;62;
3942;43.4908;3.6698;RCP8.5;H1;2.35;63;
3943;43.4896;3.7685;RCP8.5;H1;2.37;63;
3944;43.4882;3.8672;RCP8.5;H1;3.25;66;
3947;43.4836;4.1634;RCP8.5;H1;5.05;54;
3948;43.4819;4.2621;RCP8.5;H1;3.75;54;
3949;43.4801;4.3608;RCP8.5;H1;3.87;53;
3950;43.4782;4.4595;RCP8.5;H1;3.88;53;
3951;43.4762;4.5582;RCP8.5;H1;3.43;53;
3952;43.4741;4.6569;RCP8.5;H1;3.23;53;
3953;43.472;4.7556;RCP8.5;H1;3.23;53;
3954;43.4697;4.8542;RCP8.5;H1;5.33;59;
3955;43.4674;4.9529;RCP8.5;H1;5.32;58;
3956;43.4649;5.0515;RCP8.5;H1;5.58;58;
3957;43.4624;5.1502;RCP8.5;H1;6.5;67;
3958;43.4598;5.2488;RCP8.5;H1;4.9;57;
3959;43.4571;5.3475;RCP8.5;H1;4.58;46;
3960;43.4543;5.4461;RCP8.5;H1;8.07;21;
3961;43.4514;5.5447;RCP8.5;H1;8.37;18;
3962;43.4484;5.6433;RCP8.5;H1;8.35;18;
3963;43.4453;5.7419;RCP8.5;H1;1.81;35;
3964;43.4422;5.8404;RCP8.5;H1;2.73;36;
3965;43.4389;5.939;RCP8.5;H1;12.75;17;
3966;43.4356;6.0375;RCP8.5;H1;11.46;37;
3967;43.4322;6.1361;RCP8.5;H1;12.23;38;
3968;43.4286;6.2346;RCP8.5;H1;12.3;38;
